#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_004261-T1        -           1111 4168at5125           -            883         0 1872.0  14.1   1   4      0.86   7.7e+02   -3.1   0.0     1    19     1    19     1    28 0.80 FUN_004261
FUN_004261-T1        -           1111 4168at5125           -            883         0 1872.0  14.1   2   4   2.1e-80   1.9e-77  260.3   0.1    20   166   144   292   131   303 0.93 FUN_004261
FUN_004261-T1        -           1111 4168at5125           -            883         0 1872.0  14.1   3   4         0         0 1149.7   5.0   149   663   306   828   295   836 0.97 FUN_004261
FUN_004261-T1        -           1111 4168at5125           -            883         0 1872.0  14.1   4   4    6e-143  5.4e-140  467.2   0.1   645   882   838  1087   829  1088 0.96 FUN_004261
FUN_004372-T1        -            937 4168at5125           -            883  5.6e-124  414.2   0.0   1   3   8.4e-19   7.5e-16   56.5   0.0   242   430   215   420   211   427 0.81 FUN_004372
FUN_004372-T1        -            937 4168at5125           -            883  5.6e-124  414.2   0.0   2   3   1.2e-77   1.1e-74  251.2   0.0   424   636   476   697   456   708 0.90 FUN_004372
FUN_004372-T1        -            937 4168at5125           -            883  5.6e-124  414.2   0.0   3   3   8.2e-33   7.4e-30  102.8   0.0   675   874   711   920   704   926 0.81 FUN_004372
FUN_005609-T1        -            900 4168at5125           -            883   9.9e-07   26.3   0.0   1   1   1.8e-09   1.6e-06   25.6   0.0   384   513   392   519   389   531 0.82 FUN_005609
FUN_004479-T1        -           1155 4168at5125           -            883    0.0014   15.8   0.0   1   1   2.4e-06    0.0022   15.3   0.0   387   472    21   105    16   129 0.80 FUN_004479
FUN_001194-T1        -           1263 4168at5125           -            883    0.0033   14.6   0.8   1   2      0.29   2.6e+02   -1.6   0.5   289   345    45   101    11   142 0.78 FUN_001194
FUN_001194-T1        -           1263 4168at5125           -            883    0.0033   14.6   0.8   2   2   8.5e-06    0.0077   13.4   0.0   413   471   765   823   725   835 0.84 FUN_001194
FUN_007876-T1        -            644 4168at5125           -            883    0.0043   14.3   0.0   1   1   6.6e-06     0.006   13.8   0.0   432   512   368   449   356   496 0.86 FUN_007876
FUN_005186-T1        -           1360 4168at5125           -            883     0.005   14.1   0.0   1   1   8.4e-06    0.0075   13.5   0.0   390   520   982  1112   968  1125 0.73 FUN_005186
FUN_005711-T1        -            806 4168at5125           -            883     0.011   12.9   0.0   1   1   1.8e-05     0.016   12.4   0.0   419   483   713   779   689   792 0.81 FUN_005711
FUN_003925-T1        -            989 4168at5125           -            883     0.015   12.5   0.1   1   1   2.5e-05     0.023   11.9   0.1   432   533   292   402   288   412 0.73 FUN_003925
FUN_006265-T1        -            181 4168at5125           -            883     0.021   12.0   0.0   1   1   3.3e-05     0.029   11.5   0.0   434   461     5    32     2    36 0.90 FUN_006265
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/4168at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_CBS999.97.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_CBS999.97/run_hypocreales_odb10/hmmer_output/initial_run_results/4168at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/4168at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_CBS999.97.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:39:18 2024
# [ok]
